userId,factor_0,factor_1,factor_2
321,0.3355206382417157,0.3290376517127034,0.33544171004558077
322,0.33914166859771117,0.3207148875303549,0.34014344387193396
323,0.3200544280545589,0.32981080308934463,0.35013476885609646
324,0.3435357320024613,0.3229754782670438,0.33348878973049495
325,0.3398100960806841,0.3219099481463595,0.33827995577295633
326,0.3387412889179331,0.3234240474744225,0.3378346636076444
327,0.32632714810461105,0.33347405627325133,0.3401987956221376
328,0.34465570698597214,0.32219483049183667,0.33314946252219124
329,0.33723666251145945,0.3287222633814099,0.33404107410713063
330,0.33742507336050703,0.3236560149943596,0.33891891164513344
331,0.3420683634443517,0.3266493497976901,0.3312822867579583
332,0.3417598410393713,0.3246359410211698,0.3336042179394588
333,0.33228625706024595,0.3345258129690959,0.33318792997065816
334,0.3387843059085695,0.324345645680268,0.3368700484111625
335,0.3215145639781851,0.33863895198556476,0.33984648403625006
336,0.33469903628298675,0.322707164135327,0.3425937995816862
337,0.33678616210524054,0.3272717176339251,0.3359421202608343
338,0.335224057706734,0.32615775063482944,0.3386181916584366
339,0.334366541198745,0.3282321293231643,0.33740132947809065
340,0.3352013557013948,0.3266167634941591,0.3381818808044461
341,0.3306018805687759,0.32949190596488076,0.33990621346634337
342,0.3306707045307179,0.3294432345010642,0.3398860609682178
343,0.3370845982396805,0.3239200304431388,0.3389953713171806
344,0.3215153576913406,0.3385404999832784,0.33994414232538106
345,0.32489138881054824,0.3314036316368452,0.3437049795526066
346,0.33638525048641305,0.32337132818614334,0.3402434213274436
347,0.3430928047861138,0.32525890583683925,0.3316482893770468
348,0.3365311555653792,0.32461358855679845,0.3388552558778224
349,0.3376936365138764,0.32798353333253616,0.33432283015358744
350,0.3368112347843051,0.32279039608780985,0.34039836912788507
351,0.33817450077858,0.3258826085276609,0.3359428906937591
352,0.3365588348190131,0.32741548278287647,0.33602568239811037
353,0.3263793210204973,0.33057773524429246,0.3430429437352102
354,0.3331415700313427,0.3257956354358676,0.3410627945327898
355,0.3334422966143757,0.3249058776991169,0.3416518256865074
356,0.3343152472456738,0.3219260396762484,0.3437587130780778
357,0.31473390304455184,0.3343445442261222,0.35092155272932596
358,0.340909836968024,0.3175045601469113,0.3415856028850647
359,0.33179344186771365,0.3248053183784633,0.3434012397538231
360,0.34024649697680603,0.32298038105573995,0.33677312196745396
361,0.3427546990398621,0.3223881320283136,0.3348571689318242
362,0.3374972678859522,0.32819931752220677,0.334303414591841
363,0.3347155626971174,0.3257494792830088,0.3395349580198738
364,0.3363245486390764,0.3265151953333289,0.33716025602759475
365,0.33972113445801155,0.3341412739142353,0.32613759162775313
366,0.3322005440708301,0.328528446451459,0.33927100947771094
367,0.3348287429869515,0.32452913820086204,0.3406421188121866
368,0.32265482422567293,0.33326611082060514,0.3440790649537218
369,0.3347096579624981,0.33106050358693984,0.33422983845056203
370,0.34479023916687873,0.3196559885470994,0.33555377228602185
371,0.33170676655443915,0.33463188809832756,0.3336613453472333
372,0.3318721352853618,0.32479077219058144,0.3433370925240568
373,0.3299137804138238,0.3266310558014609,0.34345516378471536
374,0.34070890389617864,0.3188772719632727,0.3404138241405487
375,0.3361575957583683,0.32343455150512695,0.3404078527365047
376,0.33289321365465824,0.3262785577670038,0.34082822857833794
377,0.3380865879947453,0.3248427991278026,0.3370706128774521
378,0.33800138063935725,0.3271688534209285,0.3348297659397142
379,0.34340728689849137,0.3181452220476326,0.3384474910538761
380,0.33758181870317117,0.32620486354079636,0.3362133177560326
381,0.3309799723366053,0.3238969444436292,0.3451230832197655
382,0.3326873801903777,0.33435486250439045,0.33295775730523175
383,0.33475271185498706,0.33537073129045286,0.32987655685456013
