userId,factor_0,factor_1,factor_2
1,1.151085009686094,0.4303622781427847,-0.7070681359590736
2,0.40540942822583587,0.021649435192861145,0.20321747973180523
3,1.269540885122783,1.0128641692562703,0.6167762734600797
4,1.000587772589118,0.32708296392212244,0.012983355110728456
5,-1.6833587372639027,0.1936983161722385,-0.672496807350193
6,-0.2657137151034435,0.9177706546567449,-1.0098407837278986
7,2.0141637333985325,0.023777229371796438,0.6988562897596493
8,1.2281896320596772,-0.12412165699423608,0.25987940050772185
9,-0.3107540701676845,0.10306516138074108,-0.6921968829352371
10,0.48919939995198625,-0.31918651888556515,-0.7903198074854385
11,-0.0229136848229341,-0.06990678464189004,2.425382873137419
12,0.3094469299983475,0.35993908061011115,-0.8779127193957916
13,0.29827329711967293,1.422410985363621,0.1609566455623882
14,-0.4182424271967997,0.05451029092211082,0.24183725660419486
15,-0.49213858136586097,1.0379644497730365,-0.5703166444209251
16,-2.390716642628201,1.3136761355682611,-1.0230820410787826
17,0.15211165369438384,-1.3038163518526908,-1.7951839039987574
18,-1.0300139495588467,-0.0050532740324216174,-1.3329178372142927
19,0.1542487652330051,0.5873948867648361,-0.1350934274845084
20,0.7033129028351777,-1.3309602327466843,0.6213652060323405
21,0.15415151551124806,4.913805030530733,-0.09842686396608924
22,-1.5199854872369765,0.8100093410313436,-0.1704025283473447
23,0.2831391787676465,1.1993451447607861,0.997444172745992
24,0.3106772357030826,-0.016073670884966668,-0.55187462013688
25,1.0877369589314814,0.5246197934590958,-0.14793605880020144
26,-1.4424666987909653,0.6926806981241599,1.510023026183421
27,-0.10872378473162828,-2.200384028507174,1.3145734180108355
28,1.0280355668155403,0.14755251339093695,0.9534235816134411
29,0.17234106116887798,1.2526010761306277,-0.5391679848630268
30,1.0607161186158318,1.222529552717455,0.8320517198868126
31,0.8604762645274877,0.14798118591474546,-0.7134698691929664
32,-0.2012921147865293,0.44483377579443356,0.5152943753777364
33,0.39140664006208015,0.6200542526856676,1.0174616134125851
34,1.0010559459170727,0.37799294793641547,-0.6331276363929716
35,0.49363074658410866,0.05207345219232401,1.3707724644002222
36,0.4583065902101421,-1.1697128657669804,-0.8227809149452003
37,-1.6767678442392735,1.0600813360134087,-2.260651037619266
38,-0.2699189789847008,0.43920163227644216,0.43754708094276806
39,-0.7936982246746518,-0.904406069556619,-0.9973962962990369
40,-0.8640076410756632,0.2918693451277928,-0.9727694773696038
41,0.6626528083585461,3.6556025034882462,-1.7821812001651918
42,0.15308200106007802,-0.48701761735457416,-0.4151018392796867
43,1.416643020057951,0.5344381582018634,-0.9743323719335433
44,0.09588298517166138,0.21440743974717863,-1.2859767148912082
45,-0.7898248673457905,0.6181845161514412,0.9793114097663422
46,0.41262514268435113,-0.04205847143804353,1.037365953519763
47,0.16871097428167167,0.8063071616773144,-0.04477474570585843
48,-1.1994354324082148,0.24232850703771525,0.16862224387278113
49,-0.15477615156465852,-0.4165596377239226,0.2177807778868382
50,-1.0133165729386162,0.4311104064380283,0.7918978421030876
51,-0.44849129253814035,1.002038274908431,-1.907711836625968
52,-0.35119709951325717,0.8570884522607378,0.11222320530746877
53,0.5227440575037111,-1.4401062768706194,-0.4902507542460328
54,1.4759013007823543,-0.2611702415796703,1.9333857560716545
55,1.7706398394140455,1.222949722556131,-0.8007890960208743
56,-0.8782368404645584,-1.8129998263208964,-2.1214725105009413
57,-2.011427451677198,2.1329192380384745,0.05424820034602984
58,0.3196267153768011,-1.3987295259603125,-1.1657033090862625
59,-0.41780660914010515,0.38235841852256935,-0.23053880965004603
60,-0.01946097226864721,1.5559736293438553,-1.0083215831350678
61,-1.981059699944494,-0.07710951756657791,0.4244295715640751
62,-1.499945186767813,-0.3032120328938437,-1.0898980612653262
63,-0.698218712399022,1.0248291336998796,-0.7439055585303533
64,1.0640486537515874,0.3021462088297967,-0.9095522687717237
65,1.3503653901029604,-0.6971955625910449,-0.772268008229382
66,0.7789884151856804,0.008934927608302168,2.6903815784755345
67,-0.9437927558305148,-1.86761029957249,-0.16527970843645454
68,-0.7041915686305251,0.0342242873531276,-1.702715141292433
69,0.28500388418049183,-0.7818962406752046,0.101911551756937
70,-0.7835431065576687,0.5767733049497793,-0.5393880160088257
71,0.9635993762983013,1.5172058999615015,0.11060105978273932
72,-0.4814748513987706,-0.5850164143377019,0.30905337584092896
73,-0.35796353837666667,0.7071489656711817,-0.22718308006978494
74,-0.01646013533630991,-1.9273569913730908,1.8277918939187596
75,0.4656411789774673,0.03915885585624655,-0.1659406762304375
76,0.40581379971388365,-1.5310593624738864,-0.4787761026540376
77,-3.705951367627926,0.741019006120255,-2.7282849762256296
78,0.41123021415079897,0.18834666398438277,0.3272878523332333
79,-0.5498802828537603,-1.0055305638543808,0.5236913860926554
80,1.0748866918815252,-0.3534182038266076,0.9619466171960217
81,1.3901271870522507,-1.7741546122720164,1.0370350406831954
82,0.9233229093061832,0.01667016516582487,0.1435919365430005
83,0.14024810340315763,0.6983177282017674,-0.7851178981912024
84,1.1442226269822742,0.3591626357060028,0.27325909294559925
85,0.10334507351734956,1.8440854330839047,3.8500125871235378
86,0.9717695710982908,-1.4007819291566261,0.1892090429387583
87,1.422964563365717,2.5321236587828553,5.266992044373757
88,0.46838487136101986,-0.262740080070464,0.21922213889560782
89,1.651270641980317,0.4736672484730598,0.9643308745384082
90,0.039439689885121254,0.031980039355097245,1.2426539754020043
91,1.941916454086634,0.07804623236780356,-0.38093393530711905
92,-1.7861529757711132,1.3830955398780218,0.12213443419210623
93,-0.14673842564648842,1.0720846685951095,0.9013668792508256
94,0.33986916483353974,0.07302785055362643,-0.5779586930577193
95,1.033414313442348,2.564477993355715,0.6369433897019006
96,0.8832421410185494,0.6141107008320862,-0.1467232971820961
97,0.6825528223101771,-1.3316476226611726,-0.9914385123836791
98,0.4058225295740202,0.16134590025804224,1.2907453492606473
99,-0.17257383777255297,0.8546518808591835,-0.051971315707427745
100,-0.852461319850846,1.7631315326577521,-0.25517231459951617
101,2.4039534984157127,-0.57288573050458,-0.3708025127648509
102,-1.3869164788962902,-0.43930033472327,2.043091922521807
103,0.779262360006893,0.006375535299959378,-0.36600388894771796
104,-0.0295843618484756,0.8148834748510558,-0.6398907913516706
105,2.1700783051663235,0.5609560260314386,0.39658895246535764
106,1.6558483885687423,0.5918214860525893,-0.6720094187640409
107,0.5974219399172191,0.4265453433562867,-0.38820624720975117
108,-0.642082526301863,0.8558102834334833,1.7045148362164273
109,1.0615103226722713,0.3440614807687842,-0.14182131947009236
110,-1.0605766140549489,-0.3910888362926396,-0.28406753094546944
111,-0.07360099453093871,-1.1937407224308958,0.5883716386552268
112,0.06847369414097548,-1.3577061393952459,-0.5811217482609765
113,0.2022708397629573,0.7448960994853543,0.2327920564341286
114,0.4265597569470385,0.15343479915430266,0.41249486529310053
115,0.8611789761442435,0.4625822118380828,-1.2440622413941984
116,0.46858243696865337,0.023226908677889374,-0.6505769013768434
117,0.5526382493061844,2.3452418528165735,0.8956097999868176
118,0.6055781913292808,-0.2929017255491491,0.098396194365863
119,-0.1527304761977853,0.24375435985475719,0.24114246683355844
